Ensembl Gene ID,Alpaca Ensembl Gene ID,Human Ensembl Gene ID
ENSPFOG00000010422,ENSVPAG00000001511,ENSG00000168661
ENSPFOG00000010422,ENSVPAG00000001511,ENSG00000136870
ENSPFOG00000010422,ENSVPAG00000001511,ENSG00000096654
ENSPFOG00000010422,ENSVPAG00000001511,ENSG00000198521
ENSPFOG00000010422,ENSVPAG00000001511,ENSG00000197937
ENSPFOG00000010422,ENSVPAG00000001511,ENSG00000147789
ENSPFOG00000010422,ENSVPAG00000011556,ENSG00000147124
ENSPFOG00000010422,ENSVPAG00000011556,ENSG00000197497
ENSPFOG00000010422,ENSVPAG00000011556,ENSG00000196437
ENSPFOG00000010422,ENSVPAG00000011556,ENSG00000167377
ENSPFOG00000010422,ENSVPAG00000011556,ENSG00000278318
ENSPFOG00000010422,ENSVPAG00000011556,ENSG00000197050
ENSPFOG00000010422,ENSVPAG00000011556,ENSG00000189144
ENSPFOG00000010422,ENSVPAG00000011556,ENSG00000170949
ENSPFOG00000010422,ENSVPAG00000011556,ENSG00000198040
ENSPFOG00000010422,ENSVPAG00000011556,ENSG00000196081
ENSPFOG00000010422,ENSVPAG00000011556,ENSG00000168661
ENSPFOG00000010422,ENSVPAG00000011556,ENSG00000136870
ENSPFOG00000010422,ENSVPAG00000011556,ENSG00000096654
ENSPFOG00000010422,ENSVPAG00000011556,ENSG00000198521
ENSPFOG00000010422,ENSVPAG00000011556,ENSG00000197937
ENSPFOG00000010422,ENSVPAG00000011556,ENSG00000147789
ENSPFOG00000010422,ENSVPAG00000004911,ENSG00000147124
ENSPFOG00000010422,ENSVPAG00000004911,ENSG00000197497
ENSPFOG00000010422,ENSVPAG00000004911,ENSG00000196437
ENSPFOG00000010422,ENSVPAG00000004911,ENSG00000167377
ENSPFOG00000010422,ENSVPAG00000004911,ENSG00000278318
ENSPFOG00000010422,ENSVPAG00000004911,ENSG00000197050
ENSPFOG00000010422,ENSVPAG00000004911,ENSG00000189144
ENSPFOG00000010422,ENSVPAG00000004911,ENSG00000170949
ENSPFOG00000010422,ENSVPAG00000004911,ENSG00000198040
ENSPFOG00000010422,ENSVPAG00000004911,ENSG00000196081
ENSPFOG00000010422,ENSVPAG00000004911,ENSG00000168661
ENSPFOG00000010422,ENSVPAG00000004911,ENSG00000136870
ENSPFOG00000010422,ENSVPAG00000004911,ENSG00000096654
ENSPFOG00000010422,ENSVPAG00000004911,ENSG00000198521
ENSPFOG00000010422,ENSVPAG00000004911,ENSG00000197937
ENSPFOG00000010422,ENSVPAG00000004911,ENSG00000147789
ENSPFOG00000016071,ENSVPAG00000011903,ENSG00000164458
ENSPFOG00000011304,ENSVPAG00000001056,ENSG00000023330
ENSPFOG00000011304,ENSVPAG00000007295,ENSG00000023330
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000062370
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000062370
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000062370
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000062370
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000062370
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000062370
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000062370
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000062370
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000062370
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267022
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267022
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267022
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267022
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267022
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267022
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267022
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267022
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000267022
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159905
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159905
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159905
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159905
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159905
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159905
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159905
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159905
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000159905
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000263002
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000263002
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000263002
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000263002
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000263002
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000263002
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000263002
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000263002
ENSPFOG00000018784,ENSVPAG00000004913,ENSG00000263002
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000062370
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000062370
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000062370
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000062370
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000062370
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000062370
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000062370
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000062370
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000062370
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267022
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267022
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267022
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267022
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267022
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267022
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267022
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267022
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000267022
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159905
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159905
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159905
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159905
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159905
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159905
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159905
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159905
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000159905
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000263002
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000263002
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000263002
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000263002
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000263002
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000263002
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000263002
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000263002
ENSPFOG00000018784,ENSVPAG00000000139,ENSG00000263002
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000267508
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000267680
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159917
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000178386
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000204920
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000124459
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159915
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000186026
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159885
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000149050
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000159882
ENSPFOG00000018784,ENSVPAG00000004912,ENSG00000062370
